images,values
images/004493.png,4.029979
images/004494.png,10.15814
images/004495.png,7.846495
images/004496.png,5.648943
images/004497.png,-8.607623
images/004498.png,-2.187708
images/004499.png,-1.727031
images/004500.png,4.487438
images/004501.png,-5.401135
images/004502.png,4.262574
images/004503.png,8.413017
images/004504.png,-10.117865
images/004505.png,6.696812
images/004506.png,6.911574
images/004507.png,7.182829
images/004508.png,-1.399616
images/004509.png,-6.072682
images/004510.png,4.167155
images/004511.png,9.547631
images/004512.png,5.696462
images/004513.png,3.264626
images/004514.png,-0.671043
images/004515.png,1.631323
images/004516.png,8.738058
images/004517.png,-3.424312
images/004518.png,8.979555
images/004519.png,2.875567
images/004520.png,4.109551
images/004521.png,4.908482
images/004522.png,-6.113078
images/004523.png,7.493058
images/004524.png,4.209568
images/004525.png,5.369984
images/004526.png,-4.273193
images/004527.png,8.680642
images/004528.png,-3.382481
images/004529.png,-1.830699
images/004530.png,6.958752
images/004531.png,-1.982811
images/004532.png,3.717644
images/004533.png,3.576919
images/004534.png,6.990517
images/004535.png,-6.010405
images/004536.png,-3.227011
images/004537.png,-2.152674
images/004538.png,6.2779
images/004539.png,4.700746
images/004540.png,-1.96924
images/004541.png,2.665122
images/004542.png,-4.290083
images/004543.png,-4.720885
images/004544.png,8.576458
images/004545.png,-1.845957
images/004546.png,1.283075
images/004547.png,0.418219
images/004548.png,-0.214547
images/004549.png,9.774422
images/004550.png,0.209817
images/004551.png,-1.769473
images/004552.png,3.756311
images/004553.png,7.347964
images/004554.png,8.310509
images/004555.png,3.932323
images/004556.png,5.603155
images/004557.png,-4.195133
images/004558.png,-2.746814
images/004559.png,5.24907
images/004560.png,3.369218
images/004561.png,0.533071
images/004562.png,10.181262
images/004563.png,-0.545445
images/004564.png,5.433433
images/004565.png,9.970818
images/004566.png,0.074321
images/004567.png,-3.188023
images/004568.png,-3.638633
images/004569.png,8.471195
images/004570.png,-7.772123
images/004571.png,-10.342019
images/004572.png,9.8376
images/004573.png,1.691624
images/004574.png,-9.258038
images/004575.png,8.310179
images/004576.png,-8.127107
images/004577.png,-2.17238
images/004578.png,10.278262
images/004579.png,0.520376
images/004580.png,1.097807
images/004581.png,5.650703
images/004582.png,10.321673
images/004583.png,-4.74739
images/004584.png,1.699802
images/004585.png,-1.195583
images/004586.png,9.215381
images/004587.png,8.186755
images/004588.png,0.826614
images/004589.png,4.886445
images/004590.png,4.270846
images/004591.png,-0.522295
images/004592.png,-1.421115
images/004593.png,-1.143881
images/004594.png,9.367863
images/004595.png,4.000893
images/004596.png,-0.291752
images/004597.png,-0.261002
images/004598.png,4.691487
images/004599.png,4.269455
images/004600.png,0.658118
images/004601.png,2.851063
images/004602.png,7.463192
images/004603.png,8.73642
images/004604.png,3.567834
images/004605.png,-1.928677
images/004606.png,1.736326
images/004607.png,9.019664
images/004608.png,2.671142
images/004609.png,-5.665403
images/004610.png,9.845669
images/004611.png,-8.031012
images/004612.png,8.934712
images/004613.png,2.306095
images/004614.png,-4.177823
images/004615.png,0.207259
images/004616.png,1.011824
images/004617.png,7.523327
images/004618.png,-11.50454
images/004619.png,-0.515309
images/004620.png,6.209712
images/004621.png,0.770381
images/004622.png,3.608156
images/004623.png,0.172304
images/004624.png,0.097387
images/004625.png,8.251686
images/004626.png,8.187916
images/004627.png,-7.133466
images/004628.png,-1.832069
images/004629.png,-2.375824
images/004630.png,-6.161028
images/004631.png,-2.43664
images/004632.png,9.557362
images/004633.png,2.729438
images/004634.png,-0.977244
images/004635.png,8.43209
images/004636.png,-3.140371
images/004637.png,-3.646181
images/004638.png,-4.976296
images/004639.png,1.021085
images/004640.png,-1.626017
images/004641.png,-7.767245
images/004642.png,8.788431
images/004643.png,1.750177
images/004644.png,-2.514641
images/004645.png,3.550229
images/004646.png,-5.992574
images/004647.png,5.746574
images/004648.png,-3.273529
images/004649.png,5.601679
images/004650.png,3.148516
images/004651.png,6.370601
images/004652.png,3.456925
images/004653.png,-0.60953
images/004654.png,-2.225923
images/004655.png,5.188716
images/004656.png,-4.356096
images/004657.png,-1.494916
images/004658.png,6.187476
images/004659.png,-4.943776
images/004660.png,1.587356
images/004661.png,1.244119
images/004662.png,-9.081304
images/004663.png,-0.126121
images/004664.png,-2.700995
images/004665.png,-10.360092
images/004666.png,5.566733
images/004667.png,-3.284656
images/004668.png,7.1176
images/004669.png,-6.167197
images/004670.png,-6.102719
images/004671.png,-4.230252
images/004672.png,2.748551
images/004673.png,1.490716
images/004674.png,1.470908
images/004675.png,-3.171175
images/004676.png,0.98176
images/004677.png,-6.261847
images/004678.png,9.283909
images/004679.png,-3.910445
images/004680.png,4.626715
images/004681.png,-9.049587
images/004682.png,-1.767561
images/004683.png,8.207075
images/004684.png,-7.496623
images/004685.png,3.773575
images/004686.png,-5.801045
images/004687.png,0.069583
images/004688.png,8.305895
images/004689.png,-1.640221
images/004690.png,2.640317
images/004691.png,0.250089
images/004692.png,1.265544
images/004693.png,-1.458072
images/004694.png,8.56763
images/004695.png,5.890854
images/004696.png,3.241691
images/004697.png,4.116034
images/004698.png,-2.820943
images/004699.png,4.747962
images/004700.png,4.224404
images/004701.png,1.784476
images/004702.png,7.625742
images/004703.png,7.740913
images/004704.png,-7.118841
images/004705.png,-6.244991
images/004706.png,-1.23208
images/004707.png,7.340731
images/004708.png,-9.380023
images/004709.png,-3.889014
images/004710.png,-9.70338
images/004711.png,8.243612
images/004712.png,-1.282986
images/004713.png,8.681412
images/004714.png,5.806795
images/004715.png,9.892418
images/004716.png,7.80871
images/004717.png,-5.927643
images/004718.png,9.355393
images/004719.png,-2.392029
images/004720.png,-7.665842
images/004721.png,-7.492062
images/004722.png,10.298509
images/004723.png,8.592486
images/004724.png,-1.767554
images/004725.png,-7.760734
images/004726.png,-5.354791
images/004727.png,9.501427
images/004728.png,-0.726121
images/004729.png,-1.447963
images/004730.png,-0.207689
images/004731.png,6.592885
images/004732.png,-1.08016
images/004733.png,7.837654
images/004734.png,2.629221
images/004735.png,8.210604
images/004736.png,-5.80705
images/004737.png,-1.32378
images/004738.png,-1.959164
images/004739.png,4.849815
images/004740.png,2.344041
images/004741.png,-2.063279
images/004742.png,5.41109
images/004743.png,4.343521
images/004744.png,9.442112
images/004745.png,5.874727
images/004746.png,-7.42471
images/004747.png,-4.467367
images/004748.png,8.541817
images/004749.png,-9.080718
images/004750.png,7.579311
images/004751.png,2.981382
images/004752.png,-1.149106
images/004753.png,6.754869
images/004754.png,6.087814
images/004755.png,-4.36918
images/004756.png,-3.617509
images/004757.png,5.606399
images/004758.png,-4.271685
images/004759.png,0.414539
images/004760.png,-2.398694
images/004761.png,5.073506
images/004762.png,5.427445
images/004763.png,-2.412238
images/004764.png,2.501447
images/004765.png,-3.347869
images/004766.png,-3.052741
images/004767.png,-4.87008
images/004768.png,-3.019306
images/004769.png,-6.032016
images/004770.png,4.347954
images/004771.png,7.147276
images/004772.png,-7.115913
images/004773.png,-1.409863
images/004774.png,10.679125
images/004775.png,-4.155727
images/004776.png,6.255646
images/004777.png,2.805223
images/004778.png,9.105877
images/004779.png,-2.798538
images/004780.png,9.195018
images/004781.png,-3.665756
images/004782.png,5.321108
images/004783.png,-2.04601
images/004784.png,-8.073094
images/004785.png,-6.406282
images/004786.png,-0.90064
images/004787.png,-0.151937
images/004788.png,11.196833
images/004789.png,-2.555286
images/004790.png,7.222398
images/004791.png,0.504839
images/004792.png,8.988188
images/004793.png,2.312606
images/004794.png,7.101828
images/004795.png,3.740727
images/004796.png,-10.771952
images/004797.png,-2.17825
images/004798.png,2.885541
images/004799.png,7.012639
images/004800.png,6.793585
images/004801.png,10.140945
images/004802.png,2.427582
images/004803.png,-2.028763
images/004804.png,8.432589
images/004805.png,4.78166
images/004806.png,6.297655
images/004807.png,6.670033
images/004808.png,8.206239
images/004809.png,-1.943892
images/004810.png,-2.650149
images/004811.png,7.730194
images/004812.png,0.273385
images/004813.png,3.315751
images/004814.png,5.896238
images/004815.png,-4.896772
images/004816.png,0.112995
images/004817.png,7.903661
images/004818.png,-10.657559
images/004819.png,1.779923
images/004820.png,-9.101025
images/004821.png,4.169389
images/004822.png,-1.210842
images/004823.png,6.406388
images/004824.png,-3.168241
images/004825.png,-8.683986
images/004826.png,3.429927
images/004827.png,7.372057
images/004828.png,7.897419
images/004829.png,-1.428749
images/004830.png,-3.156771
images/004831.png,8.439619
images/004832.png,-8.319892
images/004833.png,7.709907
images/004834.png,7.548839
images/004835.png,-3.491583
images/004836.png,-5.017733
images/004837.png,-2.419824
images/004838.png,0.310123
images/004839.png,7.117383
images/004840.png,9.445083
images/004841.png,9.298754
images/004842.png,7.80795
images/004843.png,9.678897
images/004844.png,7.230092
images/004845.png,-3.518179
images/004846.png,9.141289
images/004847.png,-0.156775
images/004848.png,-2.265258
images/004849.png,3.361317
images/004850.png,5.322179
images/004851.png,-1.417169
images/004852.png,-5.872768
images/004853.png,-0.299147
images/004854.png,8.432972
images/004855.png,6.005949
images/004856.png,5.08278
images/004857.png,1.32879
images/004858.png,-5.45739
images/004859.png,4.52889
images/004860.png,6.200431
images/004861.png,0.61584
images/004862.png,2.198675
images/004863.png,8.136305
images/004864.png,-0.598597
images/004865.png,-2.582681
images/004866.png,-3.045933
images/004867.png,-0.350745
images/004868.png,9.032418
images/004869.png,-7.038853
images/004870.png,9.427913
images/004871.png,6.622362
images/004872.png,6.358448
images/004873.png,-1.536733
images/004874.png,2.23447
images/004875.png,-4.038357
images/004876.png,-0.946443
images/004877.png,8.511152
images/004878.png,7.499467
images/004879.png,3.161314
images/004880.png,-4.058931
images/004881.png,-2.877636
images/004882.png,-2.366917
images/004883.png,-2.950207
images/004884.png,-1.468535
images/004885.png,2.143582
images/004886.png,6.903786
images/004887.png,8.314851
images/004888.png,-3.37378
images/004889.png,2.582832
images/004890.png,0.380637
images/004891.png,-4.199477
images/004892.png,7.945742
images/004893.png,-6.80043
images/004894.png,5.127658
images/004895.png,4.7821
images/004896.png,2.553271
images/004897.png,0.607191
images/004898.png,0.705901
images/004899.png,-0.80087
images/004900.png,5.57092
images/004901.png,-2.471015
images/004902.png,-5.058618
images/004903.png,8.647388
images/004904.png,-2.019426
images/004905.png,-10.555749
images/004906.png,-2.412992
images/004907.png,2.995793
images/004908.png,-3.139981
images/004909.png,-0.726905
images/004910.png,8.271206
images/004911.png,-8.290318
images/004912.png,3.064838
images/004913.png,7.760366
images/004914.png,-4.282985
images/004915.png,-1.270786
images/004916.png,-5.028907
images/004917.png,-4.165582
images/004918.png,-1.676981
images/004919.png,8.444634
images/004920.png,-7.507389
images/004921.png,-2.29971
images/004922.png,1.87521
images/004923.png,-2.487775
images/004924.png,-4.771536
images/004925.png,-1.354853
images/004926.png,0.005451
images/004927.png,-3.716741
images/004928.png,4.398706
images/004929.png,8.65718
images/004930.png,-1.254693
images/004931.png,2.641474
images/004932.png,3.951403
images/004933.png,0.864825
images/004934.png,-3.012688
images/004935.png,5.62397
images/004936.png,1.276814
images/004937.png,5.992339
images/004938.png,3.475532
images/004939.png,-7.927382
images/004940.png,3.947633
images/004941.png,-6.916054
images/004942.png,-0.381035
images/004943.png,8.017357
images/004944.png,-0.517242
images/004945.png,1.596002
images/004946.png,-6.727525
images/004947.png,-2.27981
images/004948.png,10.017676
images/004949.png,-2.602638
images/004950.png,-7.22707
images/004951.png,9.70238
images/004952.png,10.53797
images/004953.png,-5.741167
images/004954.png,-1.093735
images/004955.png,4.942926
images/004956.png,4.029369
images/004957.png,-0.148632
images/004958.png,-5.981024
images/004959.png,4.385609
images/004960.png,8.314389
images/004961.png,1.646036
images/004962.png,-1.432329
images/004963.png,0.602326
images/004964.png,6.733962
images/004965.png,1.054012
images/004966.png,7.551628
images/004967.png,-2.408039
images/004968.png,3.09303
images/004969.png,-4.471121
images/004970.png,-5.326239
images/004971.png,1.811738
images/004972.png,-5.546536
images/004973.png,-1.45679
images/004974.png,5.50636
images/004975.png,6.02622
images/004976.png,4.844252
images/004977.png,-6.969634
images/004978.png,-6.948278
images/004979.png,8.944153
images/004980.png,4.86976
images/004981.png,-1.491507
images/004982.png,-2.436261
images/004983.png,-6.013757
images/004984.png,-1.23176
images/004985.png,-1.036031
images/004986.png,3.749093
images/004987.png,-3.82745
images/004988.png,10.433867
images/004989.png,-3.574958
images/004990.png,-6.687435
images/004991.png,-1.122603
images/004992.png,2.302891
images/004993.png,-8.191577
images/004994.png,-7.119232
images/004995.png,-9.062605
images/004996.png,0.29816
images/004997.png,5.121962
images/004998.png,6.887958
images/004999.png,-8.237162
images/005000.png,6.885269
images/005001.png,2.977194
images/005002.png,8.603613
images/005003.png,6.909202
images/005004.png,8.05386
images/005005.png,-1.264665
images/005006.png,-3.409614
images/005007.png,-6.68474
images/005008.png,3.765951
images/005009.png,-1.407716
images/005010.png,-9.643736
images/005011.png,-4.206247
images/005012.png,8.189718
images/005013.png,3.175773
images/005014.png,3.628854
images/005015.png,5.013497
images/005016.png,6.133769
images/005017.png,-3.93368
images/005018.png,-1.937592
images/005019.png,6.860152
images/005020.png,1.760176
images/005021.png,-0.956675
images/005022.png,8.306166
images/005023.png,0.183976
images/005024.png,8.176448
images/005025.png,5.317931
images/005026.png,-5.843679
images/005027.png,-3.640356
images/005028.png,-5.081531
images/005029.png,6.450393
images/005030.png,-1.987375
images/005031.png,-7.306083
images/005032.png,-7.36033
images/005033.png,8.420506
images/005034.png,-8.539203
images/005035.png,0.710935
images/005036.png,-1.031005
images/005037.png,-5.270939
images/005038.png,-1.877215
images/005039.png,5.45468
images/005040.png,8.85591
images/005041.png,8.978153
images/005042.png,0.047416
images/005043.png,6.23823
images/005044.png,-1.299607
images/005045.png,-3.027085
images/005046.png,-1.464033
images/005047.png,-5.489907
images/005048.png,-8.148691
images/005049.png,-6.627295
images/005050.png,-6.61869
images/005051.png,-2.708453
images/005052.png,7.223992
images/005053.png,-1.042006
images/005054.png,-5.644916
images/005055.png,7.503113
images/005056.png,-7.834689
images/005057.png,6.972806
images/005058.png,0.720514
images/005059.png,2.10855
images/005060.png,-5.186089
images/005061.png,6.237298
images/005062.png,1.329685
images/005063.png,2.539676
images/005064.png,0.330058
images/005065.png,-1.106611
images/005066.png,2.33011
images/005067.png,-0.752707
images/005068.png,-3.822527
images/005069.png,-0.950237
images/005070.png,7.810908
images/005071.png,-9.125721
images/005072.png,0.828074
images/005073.png,3.009877
images/005074.png,-3.608527
images/005075.png,5.556962
images/005076.png,-3.148895
images/005077.png,-3.659934
images/005078.png,-1.426137
images/005079.png,3.191593
images/005080.png,-5.145308
images/005081.png,8.38869
images/005082.png,0.762688
images/005083.png,-0.505366
images/005084.png,-0.509061
images/005085.png,5.494921
images/005086.png,-2.410677
images/005087.png,6.149629
images/005088.png,-3.962749
images/005089.png,-8.510347
images/005090.png,-6.730567
images/005091.png,-1.942942
images/005092.png,2.177604
images/005093.png,-4.676505
images/005094.png,-3.104601
images/005095.png,5.594618
images/005096.png,-1.026445
images/005097.png,6.681117
images/005098.png,1.387765
images/005099.png,0.049733
images/005100.png,8.92955
images/005101.png,-6.226905
images/005102.png,8.29126
images/005103.png,8.29414
images/005104.png,-4.347353
images/005105.png,3.363535
images/005106.png,-2.93806
images/005107.png,-1.422845
images/005108.png,-6.36394
images/005109.png,7.516443
images/005110.png,5.483364
images/005111.png,3.292953
images/005112.png,7.591188
images/005113.png,-0.05094
images/005114.png,-3.937624
images/005115.png,8.261756
images/005116.png,5.843313
images/005117.png,-6.924334
images/005118.png,8.258243
images/005119.png,5.607149
images/005120.png,-1.299937
images/005121.png,-7.837158
images/005122.png,5.007876
images/005123.png,-3.895326
images/005124.png,-5.841758
images/005125.png,3.11829
images/005126.png,3.735953
images/005127.png,9.249509
images/005128.png,-2.712272
images/005129.png,7.480553
images/005130.png,7.628515
images/005131.png,-8.442953
images/005132.png,-2.580951
images/005133.png,-10.082615
images/005134.png,7.696824
images/005135.png,8.451501
images/005136.png,6.305234
images/005137.png,-1.162857
images/005138.png,9.423405
images/005139.png,1.858592
images/005140.png,-2.423926
images/005141.png,10.010665
images/005142.png,5.082442
images/005143.png,2.839228
images/005144.png,1.5021
images/005145.png,1.099408
images/005146.png,5.506045
images/005147.png,-8.578683
images/005148.png,1.687207
images/005149.png,6.844318
images/005150.png,-2.724664
images/005151.png,8.423378
images/005152.png,-1.439017
images/005153.png,-7.751249
images/005154.png,8.247672
images/005155.png,6.858601
images/005156.png,-2.190498
images/005157.png,-4.318407
images/005158.png,5.651079
images/005159.png,8.371983
images/005160.png,0.938169
images/005161.png,0.304243
images/005162.png,-2.039132
images/005163.png,8.85028
images/005164.png,5.671291
images/005165.png,-3.885492
images/005166.png,8.191151
images/005167.png,1.390119
images/005168.png,5.688768
images/005169.png,-7.624703
images/005170.png,1.172539
images/005171.png,-3.71825
images/005172.png,-2.037674
images/005173.png,-4.564542
images/005174.png,5.848468
images/005175.png,-5.36468
images/005176.png,9.473473
images/005177.png,7.688644
images/005178.png,-3.901843
images/005179.png,-7.590254
images/005180.png,9.661098
images/005181.png,-5.028386
images/005182.png,-2.148833
images/005183.png,7.142963
images/005184.png,-6.635253
images/005185.png,8.681744
images/005186.png,3.204892
images/005187.png,1.197043
images/005188.png,5.156972
images/005189.png,0.969603
images/005190.png,4.44813
images/005191.png,9.230776
images/005192.png,1.116529
images/005193.png,4.659358
images/005194.png,-1.623431
images/005195.png,-10.073035
images/005196.png,0.142246
images/005197.png,10.155657
images/005198.png,-3.518928
images/005199.png,-1.360396
images/005200.png,9.498187
images/005201.png,-1.232523
images/005202.png,-3.25242
images/005203.png,-2.813483
images/005204.png,7.812841
images/005205.png,-1.550927
images/005206.png,-2.328016
images/005207.png,9.284031
images/005208.png,-4.113384
images/005209.png,7.43638
images/005210.png,8.011198
images/005211.png,-5.446616
images/005212.png,9.470992
images/005213.png,-1.710299
images/005214.png,2.198743
images/005215.png,2.986996
images/005216.png,6.640678
images/005217.png,-6.871502
images/005218.png,5.179711
images/005219.png,7.94677
images/005220.png,1.775503
images/005221.png,2.317496
images/005222.png,3.391965
images/005223.png,1.336923
images/005224.png,3.181446
images/005225.png,5.129988
images/005226.png,3.639557
images/005227.png,3.839154
images/005228.png,9.70578
images/005229.png,8.051061
images/005230.png,7.839029
images/005231.png,6.001949
images/005232.png,9.295803
images/005233.png,-2.407722
images/005234.png,-6.498858
images/005235.png,2.4948
images/005236.png,4.613976
images/005237.png,-2.594962
images/005238.png,-6.597723
images/005239.png,-2.628033
images/005240.png,5.746203
images/005241.png,4.609219
